subj_id	group	mapping	success	nsteps	loss	meanDev	velMax	TN
127	intact	off	False	1000	0.18950293812040925	0.032097035230824085	0.3335728929143266	1.0
127	intact	off	False	1000	0.26123814143428803	0.21886952262096376	0.3721575237599961	2.0
127	intact	off	False	1000	0.09824278338370884	0.07625234057077854	0.37902911094077096	3.0
127	intact	off	False	1000	0.04074977008166707	0.039344344708322584	0.5388020578663579	4.0
127	intact	off	False	1000	0.02837024100466607	0.030569660213919533	0.5123187152878385	5.0
127	intact	off	False	1000	0.036099805712390576	0.02120828767602031	0.480367710883999	6.0
127	intact	off	False	1000	0.023103539340213832	0.0213402362989424	0.5787034292984659	7.0
127	intact	off	False	1000	0.014898762357064537	0.012662057836189494	0.5539479578173861	8.0
127	intact	off	True	964	0.0008788860503902192	0.00554617717060424	0.668901602374816	9.0
127	intact	off	False	1000	0.01888451084962554	0.02341806527604306	0.5579006147573004	10.0
127	intact	off	False	1000	0.013078971395171083	0.010710049664853947	0.7939081309504771	11.0
127	intact	off	False	1000	0.0047913089131385485	0.009699816953945747	0.6183330478032142	12.0
127	intact	off	True	824	0.0006698309100841383	0.00873291493814338	0.6896571626482891	13.0
127	intact	off	False	1000	0.0158391565861202	0.013513445033676961	0.7430271389496483	14.0
127	intact	off	True	787	0.0008951577732724661	0.011212662059491766	0.6995866416427194	15.0
127	intact	off	True	616	0.0007553648104719923	0.014069565491970505	0.758712013674942	16.0
127	intact	off	True	770	0.0009758858431845326	0.005439582903226581	0.786410646334797	17.0
127	intact	off	True	628	0.0009475545945195234	0.018118615922972182	0.802729884931034	18.0
127	intact	off	True	655	0.0003880312128835331	0.023541735030256784	0.8469918113836925	19.0
127	intact	off	False	1000	0.005064413467950251	0.013317057914770032	0.7730129589827044	20.0
127	intact	off	True	714	0.0009404349124036253	0.01036358276138549	0.8056422433346045	21.0
127	intact	off	True	679	0.0008386938788369231	0.007597538997295991	0.8907877296620481	22.0
127	intact	off	False	1000	0.004790689655315013	0.005346051152048756	0.9910433499510849	23.0
127	intact	off	True	833	0.0005491439712758504	0.012377274545912925	0.9699765255519834	24.0
127	intact	off	False	1000	0.006730287314405858	0.008254274641431178	0.9235137155193555	25.0
127	intact	off	False	1000	0.005716123288210426	0.0035499773689206334	0.9206563485061495	26.0
127	intact	off	True	528	0.0005841958777997434	0.009501124963917347	1.0909289896157395	27.0
127	intact	off	True	648	0.0005403293627977446	0.010474229052135969	0.9583733720778697	28.0
127	intact	off	True	631	0.0008750679461994605	0.004260167855029237	0.9898263045630776	29.0
127	intact	off	False	1000	0.007943413461133003	0.0082127884702631	1.0404704157414473	30.0
127	intact	off	False	1000	0.005443120581178441	0.007463857400888702	0.9466739404198089	31.0
127	intact	off	True	759	0.0007484652590603462	0.0032947661862222986	0.9958262329834676	32.0
127	intact	off	True	744	0.0007553572104898408	0.012920568061697661	1.0205284800207752	33.0
127	intact	off	True	611	0.00024419554137134554	0.010768487978403045	1.0296132760982393	34.0
127	intact	off	True	527	0.0006208602495541816	0.014122541235533729	1.0636808588262336	35.0
127	intact	off	True	784	0.0003176723737739469	0.00547883599007872	1.1165605275606534	36.0
127	intact	off	False	1000	0.008780660248290788	0.008228303943470877	1.158990311913131	37.0
127	intact	off	True	620	0.0008531740814788733	0.008312352527185388	1.1276595930532658	38.0
127	intact	off	True	707	0.0007035919521174118	0.004534250342523286	1.082523852046858	39.0
127	intact	off	True	585	0.0007187805701446467	0.009352883665526694	1.0995510109524638	40.0
127	intact	off	True	585	0.0008427467624744656	0.004551348029172023	1.1895084707929409	41.0
127	intact	off	True	443	0.0006028373204885474	0.002824018094581309	1.2095076115129497	42.0
127	intact	off	True	583	0.0008504048336284614	0.004202560908693928	1.2733411140101951	43.0
127	intact	off	True	793	0.0008600345264708315	0.006736468803708149	1.2362263167165302	44.0
127	intact	off	True	727	0.000457711181859875	0.0038066130869125266	1.2688527679894293	45.0
127	intact	off	True	548	0.0009170465745781322	0.01593947849389831	1.2230129098271934	46.0
127	intact	off	True	580	0.0009976448143855618	0.005871147371754788	1.2189063451998836	47.0
127	intact	off	True	387	0.0005722514244266366	0.015506921975679206	1.2567226728708223	48.0
127	intact	off	True	662	0.0009701386492120831	0.004546192376568272	1.143129231409825	49.0
127	intact	off	True	835	0.0008338531640350895	0.005782618686000559	1.253910808596051	50.0
127	intact	off	True	571	0.0008354181737616198	0.004530277851647916	1.145336899953851	51.0
127	intact	off	True	462	0.0009529907408302185	0.012508545733276583	1.2312326377777183	52.0
127	intact	off	True	430	0.00069689826546382	0.00971165131065083	1.2656297855145853	53.0
127	intact	off	True	439	0.0009007225008891154	0.009196381257288179	1.3963201272181176	54.0
127	intact	off	True	522	0.0009994368217022202	0.0027396192755415627	1.3336927886046452	55.0
127	intact	off	True	648	0.00029583243257483906	0.010463366391925227	1.3230186917639437	56.0
127	intact	off	True	568	0.0007249128102988052	0.0047709736330434965	1.2790745049853665	57.0
127	intact	off	True	438	0.0009249471130356455	0.0073591436657996	1.3215399875991218	58.0
127	intact	off	True	611	0.0008875495998874496	0.006587747468751247	1.3831763685314682	59.0
127	intact	off	True	600	0.0004221369884498149	0.008520271775481708	1.3334934675293177	60.0
127	intact	off	True	522	0.0006802646022601044	0.0035875040335361114	1.3710121564488564	61.0
127	intact	off	True	734	0.00038349759627794326	0.0028191206698345646	1.4324277340919869	62.0
127	intact	off	True	393	0.0009404580576981834	0.005103189753324992	1.3396436242249152	63.0
127	intact	off	True	576	0.0007005913655209683	0.005529089918769155	1.3219980400473632	64.0
127	intact	off	True	854	0.0005944396244684923	0.005346995639415669	1.4017562291771573	65.0
127	intact	off	True	482	0.0008245471637404804	0.005177657952435649	1.388943495675143	66.0
127	intact	off	True	574	0.00022395232868069394	0.0049034844116654375	1.5265224229111025	67.0
127	intact	off	True	333	0.00044732509855572607	0.005798222987404046	1.4876173471112042	68.0
127	intact	off	True	479	0.0005444986028038019	0.003384262387344377	1.4391862708901746	69.0
127	intact	off	True	409	0.0009643004252013096	0.0035861189968014228	1.4957386859255632	70.0
127	intact	off	True	725	0.0006497232301921	0.005198989613657045	1.4759711625257124	71.0
127	intact	off	True	838	0.0007329515201748298	0.00414342551344737	1.4089510588723726	72.0
127	intact	off	True	413	0.0009753511662744421	0.0037232530287864074	1.4932533006585271	73.0
127	intact	off	True	438	0.000932588174606044	0.005391126074448242	1.6011909921205725	74.0
127	intact	off	True	861	0.0005407624849519667	0.00602173332887071	1.497920841672059	75.0
127	intact	off	True	377	0.0002890046517629223	0.002784887313726609	1.5112108872259258	76.0
127	intact	off	True	617	0.00047016054698346705	0.00473597865116455	1.4586930934652451	77.0
127	intact	off	True	479	0.00034415412225820725	0.006241945700082716	1.4790894059347308	78.0
127	intact	off	True	381	0.0006643198356568304	0.005015706824969608	1.671931472523592	79.0
127	intact	off	True	428	0.0005799170739945436	0.0050713850246133915	1.532614092834486	80.0
127	intact	off	True	351	0.0007249044007153286	0.0055454592874026555	1.5739355954704712	81.0
127	intact	off	True	359	0.0001870650125720233	0.004138383045698333	1.5437438690839282	82.0
127	intact	off	True	444	0.0009538986314383929	0.0054950131644104505	1.597278087038432	83.0
127	intact	off	True	418	0.0004835875838789415	0.00435673500445758	1.5008614658782478	84.0
127	intact	off	True	480	0.0008342515186534014	0.005179617688700806	1.5821042648879176	85.0
127	intact	off	True	310	0.000844710233271251	0.002987954339646377	1.5747170525275267	86.0
127	intact	off	True	368	0.0009681127562670165	0.005214394160996814	1.6792706526167356	87.0
127	intact	off	True	399	0.0009452320055114093	0.0030895063019830554	1.5610575626433163	88.0
127	intact	off	True	572	0.0007217685906776252	0.0034424699054260597	1.6871233557856784	89.0
127	intact	off	True	511	0.0007262416402485537	0.005115968612113527	1.623571120972396	90.0
127	intact	off	True	449	0.0008677222466902546	0.002779671821998214	1.6249771254508727	91.0
127	intact	off	True	375	0.0008790365393410744	0.002996072435280018	1.636597530297314	92.0
127	intact	off	True	477	0.0005492121058770604	0.0044740373400922375	1.6055785041721944	93.0
127	intact	off	True	339	0.0006422798707837836	0.002015855614443648	1.6205213189998928	94.0
127	intact	off	True	573	0.0007548608880768437	0.002217409208154686	1.6286637617109938	95.0
127	intact	off	True	381	0.0006708580663072815	0.004547459662454906	1.7048795851227232	96.0
127	intact	off	True	350	0.0008277321569116244	0.002963878285450405	1.7160952851131508	97.0
127	intact	off	True	315	3.3679148378060856e-05	0.0018379973809550818	1.7224849221824237	98.0
127	intact	off	True	384	0.0009250277734959858	0.004260633174416115	1.7612101283080763	99.0
127	intact	off	True	497	0.0006416376135860937	0.004860743678168921	1.6034219272289825	100.0
127	intact	off	True	576	0.0009551854854068	0.004529360026689736	1.8050663272593688	101.0
127	intact	off	True	443	0.00086050022104198	0.002427202229810342	1.7660834169285593	102.0
127	intact	off	True	763	0.0008889312084445964	0.003133735233691243	1.7243640490109398	103.0
127	intact	off	True	381	0.0006296813079399093	0.004509987958370782	1.6949597576625735	104.0
127	intact	off	True	470	0.0008946880150692835	0.0037705693500702437	1.9435317262986815	105.0
127	intact	off	True	377	0.0004952969886758284	0.004173280605085513	1.7825578407088305	106.0
127	intact	off	True	438	0.0005787482435139165	0.0033192014809111984	1.7822795887040013	107.0
127	intact	off	True	370	0.00019616875173948634	0.003315252773371688	1.9483031066619252	108.0
127	intact	off	True	476	0.00049860068295641	0.002265985760307735	1.8347720344037846	109.0
127	intact	off	True	311	0.0007251675684738439	0.0055766576243147245	1.757526864426227	110.0
127	intact	off	True	472	0.0008949564637110348	0.00294334584762442	1.8123748871009333	111.0
127	intact	off	True	339	0.0009983861213520091	0.002195663727521573	1.826625092675586	112.0
127	intact	off	True	309	0.0005775432831859334	0.005558906638829098	1.809474051784665	113.0
127	intact	off	True	355	0.0008757090092087309	0.0038819733779761664	1.9435541565953969	114.0
127	intact	off	True	414	0.0009093656091937116	0.0021188557731403775	1.7964076951224748	115.0
127	intact	off	True	621	0.000497720581013852	0.005172827970632841	1.89058955237491	116.0
127	intact	off	True	265	0.0009764496487930986	0.0024255255782004376	1.7669535245961279	117.0
127	intact	off	True	657	0.00026766966297574136	0.0028432342948396614	1.9547326926464401	118.0
127	intact	off	True	593	0.0008326436147881195	0.00355585977875152	1.8853910710567754	119.0
127	intact	off	True	302	0.0007675572829019861	0.0026506438278238076	1.8578740487788392	120.0
127	intact	off	True	431	0.0008466965136192161	0.004085129159960401	1.94837989107679	121.0
