subj_id	group	mapping	success	nsteps	loss	meanDev	velMax	TN
138	stroke	off	False	1000	0.5801580035202993	0.37155941656874714	0.5620736236637447	1.0
138	stroke	off	False	1000	0.06572713072212327	0.06162978608409866	0.5736324007908294	2.0
138	stroke	off	False	1000	0.33961235429219566	0.27660300034017427	0.5923819595839184	3.0
138	stroke	off	False	1000	0.22370921228667637	0.24383755841117505	0.6439362642581189	4.0
138	stroke	off	False	1000	0.1680099275095932	0.23953795597095187	0.9487606517547368	5.0
138	stroke	off	False	1000	0.16625025556126313	0.17834440877954125	0.6274885211953632	6.0
138	stroke	off	False	1000	0.11411103133813595	0.1803220054610731	0.8862355830340799	7.0
138	stroke	off	False	1000	0.09935597918052769	0.1858379592672984	0.7564609464514735	8.0
138	stroke	off	False	1000	0.01671765711552257	0.020136777993389334	0.9493929939126949	9.0
138	stroke	off	False	1000	0.07267912104563362	0.13621621297255657	0.9359127126311905	10.0
138	stroke	off	False	1000	0.02181625640923903	0.02571064654292105	1.193146542470289	11.0
138	stroke	off	False	1000	0.0804576875058656	0.008619990846097011	0.5134630718748461	12.0
138	stroke	off	False	1000	0.05060745320492035	0.14545317508981626	0.9010027239714082	13.0
138	stroke	off	False	1000	0.04912164307935402	0.14937093302989357	0.9912867794105924	14.0
138	stroke	off	False	1000	0.04577104202951104	0.010282553100218412	0.4632169264162021	15.0
138	stroke	off	False	1000	0.01142923214653431	0.018856887058786364	1.3663138444699123	16.0
138	stroke	off	False	1000	0.002192463939912834	0.018541662669749187	1.3488112911125005	17.0
138	stroke	off	False	1000	0.02630119989426534	0.12258697707485883	1.1078809928993825	18.0
138	stroke	off	False	1000	0.030385214037145655	0.12878868262966356	1.284848797322853	19.0
138	stroke	off	False	1000	0.029693235633978375	0.021151071645687188	0.6810532180943948	20.0
138	stroke	off	False	1000	0.01837064613078372	0.08761972979396226	1.2701040509788033	21.0
138	stroke	off	False	1000	0.013030766413922994	0.09135742599542175	1.1938011636803003	22.0
138	stroke	off	True	901	0.0008720188469552438	0.01664145681643909	1.591241872784652	23.0
138	stroke	off	False	1000	0.016337753333206792	0.10397172850946333	1.3361670012054419	24.0
138	stroke	off	False	1000	0.02155734641879007	0.006447823982930985	0.558966168670353	25.0
138	stroke	off	False	1000	0.004755022706351973	0.08137643124340087	1.2094575439657114	26.0
138	stroke	off	False	1000	0.01524462780910874	0.08937001431444855	1.2488886261814456	27.0
