subj_id	group	mapping	success	nsteps	loss	meanDev	velMax	TN
129	intact	off	False	1000	0.08456008974408638	0.020951641458306147	0.4425433328982919	1.0
129	intact	off	False	1000	0.16363832495576827	0.17841792677761908	0.5001149014438608	2.0
129	intact	off	False	1000	0.03204308490070998	0.06383947521417915	0.4569479029540141	3.0
129	intact	off	False	1000	0.013856393169606573	0.03658012977712063	0.59831819893511	4.0
129	intact	off	False	1000	0.01933858032455066	0.0277672844442894	0.6878099095078595	5.0
129	intact	off	False	1000	0.007654199210209062	0.021279550641288256	0.6678690934233875	6.0
129	intact	off	True	864	0.0007773881332149468	0.013792359126446281	0.6412864150839065	7.0
129	intact	off	False	1000	0.01762965735923416	0.019839612955187564	0.7527985802224685	8.0
129	intact	off	False	1000	0.006425611410444773	0.01555152892751096	0.8520864320526149	9.0
129	intact	off	False	1000	0.010923457170182818	0.019016398437699474	0.8224317494330999	10.0
129	intact	off	False	1000	0.01976311099792751	0.008818889273577426	1.0041418243105102	11.0
129	intact	off	True	867	0.0007534738807037304	0.007309987892199126	0.7861990210905253	12.0
129	intact	off	False	1000	0.02011203878172782	0.011600403755099253	0.9190861626430952	13.0
129	intact	off	False	1000	0.0038075862840008965	0.013360350959119366	1.073574294023769	14.0
129	intact	off	True	530	0.0009959045196423783	0.01626279976945351	0.9314226025206404	15.0
129	intact	off	True	872	0.00037010332481766646	0.0081010632914268	1.1101221579496268	16.0
129	intact	off	True	946	0.0004972066665902698	0.009967702379955484	0.9904197747008973	17.0
129	intact	off	True	616	0.0005547806225561585	0.014767587464032646	1.3517917362007377	18.0
129	intact	off	True	598	0.0006507796054051406	0.012286357420161058	1.1478593100128405	19.0
129	intact	off	True	934	0.00011790387183387414	0.015544108002398185	1.0472625466442267	20.0
129	intact	off	True	804	0.0009420270963290834	0.012718821523986972	1.0143089503349316	21.0
129	intact	off	True	528	0.00019583005565922712	0.012551158580918053	1.1024789806299509	22.0
129	intact	off	True	526	0.0009466125633513615	0.009995910938872438	1.1628862782316203	23.0
129	intact	off	True	848	0.0008132104985576872	0.011835480202959952	1.1954854088129905	24.0
129	intact	off	True	681	0.00039694294220516974	0.009805066035265791	1.1021657923513506	25.0
129	intact	off	True	705	0.000924997693633102	0.011116827245929757	1.0969141217109615	26.0
129	intact	off	True	689	0.0009916485685369186	0.006121704152472289	1.2514073931874592	27.0
129	intact	off	True	645	0.000806203908341396	0.010336355647094484	1.4229445117292796	28.0
129	intact	off	True	785	0.000846895373053717	0.006011545122066094	1.2656263285661518	29.0
129	intact	off	True	547	0.0004844066733206654	0.01137618713189237	1.3853006880530792	30.0
129	intact	off	True	751	0.0009004305039495089	0.010153009454373085	1.2617958554273747	31.0
129	intact	off	True	349	0.0008340933499015077	0.011701112048356875	1.3403035162397123	32.0
129	intact	off	True	629	0.0005921536104015678	0.014599690859379715	1.3104175124185078	33.0
129	intact	off	True	392	0.0004090651882085518	0.010905011393331682	1.3395990556790531	34.0
129	intact	off	True	399	0.000785075173974477	0.014034457677032848	1.4054057295453346	35.0
129	intact	off	True	816	0.0005215409185524074	0.009352461641119181	1.495465339251353	36.0
129	intact	off	True	416	0.0008676211517859667	0.01726778741023172	1.6281666566942812	37.0
129	intact	off	True	547	0.0008136410960673596	0.00883496277794258	1.313196517356355	38.0
129	intact	off	True	421	0.000864083019115555	0.00997407915500793	1.3222952218048927	39.0
129	intact	off	True	891	0.0007543800063959527	0.009653062497396815	1.4601033087067758	40.0
129	intact	off	True	353	0.0009959192020091124	0.012155789727405835	1.4295648241070582	41.0
129	intact	off	True	430	0.00048679500429868493	0.005536079674657433	1.6158213065499765	42.0
129	intact	off	True	456	0.0007419331430730973	0.008415427524496226	1.6983168619165254	43.0
129	intact	off	True	731	0.000643760214817138	0.009496810236385954	1.698899627967955	44.0
129	intact	off	True	394	0.0005548245701574568	0.003236395777198215	1.74704491446973	45.0
129	intact	off	True	568	0.0008561896642025833	0.00986992184651519	1.6315729198847575	46.0
129	intact	off	True	482	0.0009857489309666862	0.004410912911723991	1.7560360569408182	47.0
129	intact	off	True	565	0.0008036919447328775	0.015157604355638234	1.6471272719558487	48.0
